Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DEAC2,Peptides SM,Razor + unique peptides DEAC2,Razor + unique peptides SM,Unique peptides DEAC2,Unique peptides SM,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 3,Fraction 4,Fraction 11,Fraction 12,Fraction 13,Fraction 14,Q-value,Score,Identification type DEAC2,Identification type SM,Sequence coverage DEAC2 [%],Sequence coverage SM [%],Intensity,Intensity DEAC2,Intensity SM,iBAQ,iBAQ DEAC2,iBAQ SM,LFQ intensity DEAC2,LFQ intensity SM,MS/MS count DEAC2,MS/MS count SM,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_DEAC2,log2_ibaq_DEAC2,log2_int_DEAC2,log10_int
Tb927.4.4510,Tb927.4.4510:mRNA-p1,Tb927.4.4510:mRNA-p1,2,2,2,,1,2,2,2,2,0,2,0,2,0,1.8,1.8,1.8,164.83,1542,1542,1.0,2.0,,,,,,,,0.0012005000000000002,11.658,By MS/MS,,1.8,0.0,94317,94317,0,1347.4,1347.4,0.0,94317,0.0,2,0,2,,,,1355,1190;2063,True;True,1279;2237,3141;5372,3626;6062,3626;6062,,,"protein phosphatase 2C, putative",,,,,1.584962500721156,2.19426572966448,2.387081177849827,4.974589978429629
Tb927.4.4540,Tb927.4.4540:mRNA-p1,Tb927.4.4540:mRNA-p1,3,3,3,,1,3,3,3,3,2,3,2,3,2,28.1,28.1,28.1,13.155,121,121,8.0,,,,3.0,,,,2.0,0.0,27.358,By MS/MS,By MS/MS,28.1,19.8,3414600,1890100,1524500,487800.0,270010.0,217780.0,536790,0.0,3,2,5,,,,1356,1169;4270;7515,True;True;True,1258;4638;8336,3107;3108;10713;10714;19683,3588;3589;12005;12006;21922,3588;12005;21922,,,"zinc finger domain, LSD1 subclass, putative",0.47902356,13.25438172,i,red,0.41503749927884376,0.30965936833400026,0.30609906772570245,6.533339835991969
Tb927.4.4550,Tb927.4.4550:mRNA-p1,Tb927.4.4550:mRNA-p1,12,9,9,,1,12,9,9,12,5,9,4,9,4,17.6,14.0,14.0,92.148,823,823,4.25,4.0,11.0,,,1.0,4.0,,,0.0,73.335,By MS/MS,By MS/MS,17.6,6.3,3816700,3343400,473280,100440.0,87984.0,12455.0,2257300,1463000.0,19,5,24,,,,1357,100;740;1186;1615;2468;5455;7466;8043;8499;9435;9959;11052,True;True;True;False;True;True;True;True;True;False;True;False,104;800;1275;1747;2690;5941;8283;8899;9379;10401;10402;10977;12171,242;243;1974;1975;1976;3133;3134;3135;4165;4166;4167;6432;13800;13801;13802;13803;19557;20915;20916;20917;22193;22194;24576;24577;24578;25941;28724,267;268;2303;2304;2305;3618;3619;3620;3621;4780;4781;7249;15357;15358;15359;15360;21789;23205;23206;23207;24629;24630;24631;24632;27268;27269;27270;27271;28842;28843;31800,268;2303;3620;4780;7249;15360;21789;23205;24630;27268;28842;31800,850,325,"hypothetical protein, conserved",-0.20661180199999998,13.53179439,i,red,1.7369655941662063,2.7836896470678494,2.7637365772226556,6.581685749139557
Tb927.4.4570,Tb927.4.4570:mRNA-p1,Tb927.4.4570:mRNA-p1,8,8,8,,1,8,8,8,7,4,7,4,7,4,11.0,11.0,11.0,98.49600000000001,902,902,6.25,,7.0,,,,4.0,1.0,,0.0,56.356,By MS/MS,By MS/MS,9.9,5.1,2090200,1498600,591570,45439.0,32579.0,12860.0,1081100,1390300.0,7,4,11,,,,1358,2553;4663;5546;6850;8317;8834;9060;10090,True;True;True;True;True;True;True;True,2785;5082;6034;7603;9187;9738;9991;11114,6652;11800;13994;13995;17857;17858;17859;21618;22980;23594;26276;26277,7495;13227;15558;15559;19926;19927;23992;25459;26120;29235;29236,7495;13227;15559;19926;23992;25459;26120;29235,,,"hypothetical protein, conserved",0.168285711,13.41111642,i,red,0.6780719051126377,1.3159825648983643,1.3089314392113582,6.320181610062933
Tb927.4.4580,Tb927.4.4580:mRNA-p1,Tb927.4.4580:mRNA-p1,10,10,10,,1,10,10,10,10,1,10,1,10,1,12.2,12.2,12.2,118.19,1083,1083,2.77,1.0,10.0,1.0,,,1.0,,,0.0,79.067,By MS/MS,By MS/MS,12.2,1.8,1185900,1133700,52235,20806.0,19890.0,916.41,868730,0.0,11,1,12,,,,1359,1225;1970;2021;5433;6168;6801;9015;9219;10731;11050,True;True;True;True;True;True;True;True;True;True,1316;2138;2192;5918;6708;7541;9941;10161;11817;12169,3209;3210;5166;5265;13751;13752;13753;15613;17700;23467;23969;27987;28721,3699;3700;5825;5938;15299;17385;19739;25977;26560;31000;31001;31797,3700;5825;5938;15299;17385;19739;25977;26560;31001;31797,,,"hypothetical protein, conserved",,,,,2.584962500721156,3.970162951278243,3.9552244167572037,6.074060886401839
Tb927.4.4650,Tb927.4.4650:mRNA-p1,Tb927.4.4650:mRNA-p1,3,3,3,,1,3,3,3,1,3,1,3,1,3,17.1,17.1,17.1,29.49,269,269,12.0,,,,1.0,,,,4.0,0.0,56.343999999999994,By MS/MS,By MS/MS,5.9,17.1,1344500,162710,1181800,103430.0,12516.0,90910.0,0,287290.0,1,5,6,,,,1360,3135;4731;10098,True;True;True,3404;3405;5162;11122,8051;8052;8053;12012;26293,9080;9081;9082;13470;13471;29256,9081;13470;29256,851,219,"diphthine synthase, putative",,,,,-1.5849625007211563,-2.8238473736941057,-2.702332854568919,6.128564036703366
Tb927.4.4790,Tb927.4.4790:mRNA-p1,Tb927.4.4790:mRNA-p1,2,2,2,,1,2,2,2,1,2,1,2,1,2,14.9,14.9,14.9,25.244,228,228,10.7,,,,1.0,,,,2.0,0.0,24.565,By MS/MS,By MS/MS,9.6,14.9,927210,280280,646930,92721.0,28028.0,64693.0,0,195020.0,1,2,3,,,,1361,8350;9703,True;True,9221;10701,21699;21700;25262,24072;24073;28044,24073;28044,,,"hypothetical protein, conserved",,,,,-0.5849625007211563,-1.1958553778664096,-1.1452063865099718,5.967178106865591
Tb927.4.4850,Tb927.4.4850:mRNA-p1;Tb927.4.4830:mRNA-p1;Tb927.4.4870:mRNA-p1;Tb11.v5.0541.1-p1,Tb927.4.4850:mRNA-p1;Tb927.4.4830:mRNA-p1;Tb927.4.4870:mRNA-p1;Tb11.v5.0541.1-p1,5;5;5;3,5;5;5;3,5;5;5;3,;;;,4,5,5,5,5,5,5,5,5,5,13.1,13.1,13.1,48.013000000000005,450,450;450;451;215,9.23,,,1.0,5.0,,,1.0,6.0,0.0,62.907,By MS/MS,By MS/MS,13.1,13.1,7951900,5140500,2811300,567990.0,367180.0,200810.0,1246300,1042600.0,5,7,12,,,,1362,3795;3802;6858;6910;6942,True;True;True;True;True,4130;4137;7613;7670;7705,9678;9679;9680;9681;9700;9701;17883;17884;17988;17989;17990;18074;18075,10875;10876;10893;10894;19946;19947;19948;20064;20065;20066;20161;20162,10876;10894;19948;20064;20162,,,"amino acid transporter, putative",,,,,-0.4150374992788438,0.8694317876665552,0.865519431482849,6.90046544835245
Tb927.4.4880,Tb927.4.4880:mRNA-p1,Tb927.4.4880:mRNA-p1,2,2,2,,1,2,2,2,2,1,2,1,2,1,2.8,2.8,2.8,95.395,860,860,5.33,,2.0,,,,1.0,,,0.0,13.057,By MS/MS,By MS/MS,2.8,1.9,296040,231820,64223,8707.0,6818.1,1888.9,187660,0.0,2,2,4,,,,1363,6830;10838,True;True,7580;11933,17791;17792;28236,19862;19863;19864;31260,19862;31260,,,"RING-variant domain containing protein, putative",,,,,0.0,1.6670483253680861,1.5544423112762085,5.471354796553589
Tb927.8.7470,Tb927.8.7470:mRNA-p1;Tb927.4.4950:mRNA-p1,Tb927.8.7470:mRNA-p1;Tb927.4.4950:mRNA-p1,1;1,1;1,1;1,;,2,1,1,1,1,1,1,1,1,1,1.8,1.8,1.8,61.342,570,570;570,4.5,1.0,1.0,1.0,,,1.0,,,0.006477299999999999,6.6131,By MS/MS,By MS/MS,1.8,1.8,385720,293440,92286,16771.0,12758.0,4012.4,204540,0.0,2,1,3,,,,1364,8629,True,9525,22496;22497;22498;22499,24938;24939;24940,24938,,,"hypothetical protein, conserved",,,,,0.5849625007211562,1.581379637875693,1.4623704274264546,5.586278913628712
Tb927.8.7450,Tb927.8.7450:mRNA-p1;Tb927.4.4970:mRNA-p1,Tb927.8.7450:mRNA-p1;Tb927.4.4970:mRNA-p1,2;2,2;2,2;2,;,2,2,2,2,1,2,1,2,1,2,7.3,7.3,7.3,36.961,327,327;327,9.0,,,,2.0,,,,2.0,0.0,14.886,By MS/MS,By MS/MS,4.3,7.3,307390,106220,201170,17077.0,5901.3,11176.0,0,60641.0,2,4,6,,,,1365,4738;9634,True;True,5169;10620;10621,12026;25088;25089;25090,13487;27834;27835;27836;27837;27838,13487;27834,,,"myosin heavy chain kinase A, putative",,,,,-0.7369655941662062,-0.8798499839265913,-0.7981264406078307,5.487689734941669
Tb927.8.7420,Tb927.8.7420:mRNA-p1;Tb927.4.5000:mRNA-p1,Tb927.8.7420:mRNA-p1;Tb927.4.5000:mRNA-p1,2;2,2;2,2;2,;,2,2,2,2,1,1,1,1,1,1,2.7,2.7,2.7,96.391,859,859;859,7.0,,1.0,,,,1.0,,,0.0,12.860999999999999,By MS/MS,By MS/MS,1.3,1.4,181480,52647,128840,4033.0,1169.9,2863.1,0,308300.0,1,1,2,,,,1366,8523;8692,True;True,9404;9591,22252;22656,24682;25109,24682;25109,,,"TerD domain containing protein, putative",,,,,0.0,-1.0667900117577462,-1.0120205311947355,5.258845521766255
Tb927.8.7410,Tb927.8.7410:mRNA-p1;Tb927.4.5010:mRNA-p1,Tb927.8.7410:mRNA-p1;Tb927.4.5010:mRNA-p1,3;3,3;3,3;3,;,2,3,3,3,1,3,1,3,1,3,7.3,7.3,7.3,45.021,395,395;395,9.2,,,1.0,1.0,,,3.0,,0.0,23.787,By MS/MS,By MS/MS,4.1,7.3,1327200,406800,920410,49156.0,15067.0,34089.0,0,218050.0,2,3,5,,,,1367,3050;3051;8136,True;True;True,3316;3317;8993,7839;7840;7841;7842;21162,8827;8828;8829;8830;23474,8829;8830;23474,,,"calreticulin, putative",2.6541024419999997,12.03286698,ii,red,-0.4150374992788438,-1.1581413353528878,-1.1355147851555327,6.122939645264991
Tb927.4.5040,Tb927.4.5040:mRNA-p1,Tb927.4.5040:mRNA-p1,3,3,3,,1,3,3,3,2,2,2,2,2,2,6.4,6.4,6.4,63.448,581,581,8.0,,,2.0,,,,2.0,,0.0,20.889,By MS/MS,By MS/MS,4.6,3.8,661830,381810,280020,20055.0,11570.0,8485.5,112690,0.0,2,2,4,,,,1368,553;9447;10506,True;True;True,587;10415;11567,1487;24600;27355;27356,1764;27294;30352;30353;30354,1764;27294;30353,,,"dihydrolipoamide dehydrogenase, putative",0.12079343699999999,15.48559059,i,red,0.0,0.43087411042011414,0.41868124522068717,5.820746449344175
Tb927.4.5050,Tb927.4.5050:pseudogenic_transcript-p1;Tb927.8.7380:mRNA-p1,Tb927.4.5050:pseudogenic_transcript-p1;Tb927.8.7380:mRNA-p1,1;1,1;1,1;1,;,2,1,1,1,1,1,1,1,1,1,2.9,2.9,2.9,56.663999999999994,521,521;546,6.33,,,2.0,,,,1.0,,0.0026969,7.5572,By MS/MS,By MS/MS,2.9,2.9,237930,148970,88958,7675.2,4805.6,2869.6,0,21075.0,3,2,5,,,,1369,7307,True,8109;8110,19154;19155;19156,21333;21334;21335;21336;21337,21334,,,"dihydrolipoamide dehydrogenase, pseudogene, putative",,,,,0.41503749927884376,0.6747912242816494,0.6223997424113858,5.376445553974804
Tb927.4.5130,Tb927.4.5130:mRNA-p1,Tb927.4.5130:mRNA-p1,2,2,2,,1,2,2,2,0,2,0,2,0,2,12.1,12.1,12.1,28.811,265,265,14.0,,,,,,,,2.0,0.0,17.022000000000002,,By MS/MS,0.0,12.1,1000500,0,1000500,66698.0,0.0,66698.0,0,301590.0,0,2,2,,,,1370,5666;10525,True;True,6166;11589,14359;27397,16022;30402,16022;30402,,,"KH domain/Domain of unknown function (DUF1771)/Smr domain containing protein, putative",-0.25744253699999997,14.28563203,i,red,-1.5849625007211563,-7.476094608446322,-5.519842912615366,6.00021709297223
Tb927.4.5160,Tb927.4.5160:mRNA-p1,Tb927.4.5160:mRNA-p1,4,4,3,,1,4,4,3,3,4,3,4,2,3,13.1,13.1,8.8,30.539,274,274,10.6,,,,3.0,,,1.0,5.0,0.0,32.622,By MS/MS,By MS/MS,12.8,13.1,33683000,21332000,12351000,3368300.0,2133200.0,1235100.0,4440400,5336500.0,4,4,8,,,,1371,4320;7856;9973;10820,True;True;True;True,4693;8698;10991;11914,10861;10862;10863;10864;20518;25989;25990;28203;28204,12181;12182;12183;12184;22792;28903;28904;31219;31220,12183;22792;28903;31220,,,"hypothetical protein, conserved",,,,,0.0,0.7882061572355478,0.787296675935079,7.527410765292662
Tb927.8.6990,Tb927.8.6990:mRNA-p1;Tb927.4.5335:mRNA-p1,Tb927.8.6990:mRNA-p1;Tb927.4.5335:mRNA-p1,2;2,2;2,2;2,;,2,2,2,2,2,0,2,0,2,0,33.0,33.0,33.0,10.759,97,97;97,4.0,,,,2.0,,,,,0.0,16.113,By MS/MS,,33.0,0.0,259270,259270,0,51854.0,51854.0,0.0,73634,0.0,4,0,4,,,,1372,8626;8730,True;True,9522;9629,22492;22732,24934;25187;25188;25189,24934;25188,,,"hypothetical protein, conserved",0.150559677,10.480723800000002,i,red,2.321928094887362,7.11522413391818,3.658854675338029,5.413752267682549
Tb927.4.540,Tb927.4.540:mRNA-p1,Tb927.4.540:mRNA-p1,2,2,2,,1,2,2,2,1,1,1,1,1,1,3.9,3.9,3.9,58.63,515,515,7.0,,1.0,,,,1.0,,,0.0,12.050999999999998,By MS/MS,By MS/MS,1.9,1.9,143540,45839,97700,5316.3,1697.7,3618.5,0,233790.0,1,1,2,,,,1373,1044;10038,True;True,1124;11060,2850;26135,3303;29084,3303;29084,,,"hypothetical protein, conserved",,,,,0.0,-0.945563584123176,-0.8165549356143416,5.156969916286748
Tb927.4.600,Tb927.4.600:mRNA-p1,Tb927.4.600:mRNA-p1,8,8,8,,1,8,8,8,4,7,4,7,4,7,31.5,31.5,31.5,34.458,317,317,9.83,,,,5.0,,,,7.0,0.0,69.545,By MS/MS,By MS/MS,15.8,26.2,10200000,3909800,6290500,600020.0,229990.0,370030.0,1518500,1464700.0,4,7,11,,,,1374,566;2159;2405;2887;3020;8292;9322;11273,True;True;True;True;True;True;True;True,600;2342;2616;3141;3284;9158;10274;12411,1513;5579;6138;7467;7468;7742;7743;21568;21569;24267;24268;29286,1794;6285;6896;8402;8403;8694;8695;23936;23937;26915;26916;32465,1794;6285;6896;8403;8695;23937;26915;32465,852,306,"Alpha/beta hydrolase family, putative",0.014308423,16.5228453,i,red,-0.6780719051126377,-0.6851779364037792,-0.6829811394483305,7.008612944941192
Tb927.4.750,Tb927.4.750:mRNA-p1,Tb927.4.750:mRNA-p1,3,3,3,,1,3,3,3,2,3,2,3,2,3,26.2,26.2,26.2,16.32,145,145,9.0,,,,3.0,,,,3.0,0.0,20.886,By MS/MS,By MS/MS,20.7,26.2,1491100,758620,732490,298220.0,151720.0,146500.0,210810,195380.0,3,3,6,,,,1375,910;5057;6602,True;True;True,978;5517;7227;7228,2437;2438;12841;16842;16843;16844,2833;2834;14351;18763;18764;18765,2834;14351;18764,853,135,"50S ribosomal protein L7Ae, putative",-0.18992712899999997,12.76257115,i,red,0.0,0.05038329152498673,0.04909996398481699,6.173509682776179
Tb927.4.810,Tb927.4.810:mRNA-p1,Tb927.4.810:mRNA-p1,7,7,7,,1,7,7,7,4,6,4,6,4,6,19.3,19.3,19.3,52.042,483,483,10.5,,,,4.0,,,2.0,6.0,0.0,80.50399999999999,By MS/MS,By MS/MS,10.4,15.7,5996100,3620000,2376100,299800.0,181000.0,118800.0,1139900,593850.0,7,8,15,,,,1376,1500;2558;4822;5229;5884;7659;8530,True;True;True;True;True;True;True,1615;2792;5261;5704;6406;8491;9411,3849;6661;6662;6663;12238;12239;13293;13294;14928;20031;22266;22267,4414;7505;7506;7507;13704;13705;14824;14825;16648;16649;22284;22285;24695;24696;24697,4414;7506;13705;14825;16649;22285;24697,,,"expression site-associated gene 5 (ESAG5) protein, putative",,,,,-0.16992500144231243,0.6058868069205394,0.6027791106039239,6.777868867185922
Tb927.4.840,Tb927.4.840:mRNA-p1,Tb927.4.840:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.4,3.4,3.4,45.618,412,412,14.0,,,,,,,,1.0,0.0027011999999999995,7.587999999999999,,By MS/MS,0.0,3.4,112290,0,112290,4678.9,0.0,4678.9,0,33850.0,0,1,1,,,,1378,7356,True,8163,19262,21455,21455,,,"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase, putative",0.24474299300000002,12.99663644,i,red,-1.0,-3.7462880541105736,-2.5938875024193457,5.050341081834084
Tb927.4.850,Tb927.4.850:mRNA-p1,Tb927.4.850:mRNA-p1,2,2,2,,1,2,2,2,1,2,1,2,1,2,12.8,12.8,12.8,22.142,188,188,10.7,,,,1.0,,,,2.0,0.0,21.041,By MS/MS,By MS/MS,6.9,12.8,543630,333760,209870,60403.0,37084.0,23319.0,0,63264.0,2,2,4,,,,1379,6409;9855,True;True,6965;10865,16237;25686;25687,18112;28548;28549;28550,18112;28550,,,"hypothetical protein, conserved",,,,,0.0,0.6607519066542156,0.6169561036204063,5.7353034150857605
Tb927.4.860,Tb927.4.860:mRNA-p1,Tb927.4.860:mRNA-p1,8,8,8,,1,8,8,8,6,8,6,8,6,8,36.0,36.0,36.0,33.145,300,300,9.62,,,,7.0,,,,9.0,0.0,72.545,By MS/MS,By MS/MS,25.3,36.0,7990500,3976600,4014000,399530.0,198830.0,200700.0,1073700,1099100.0,5,10,15,,,,1380,4699;5461;5847;7704;8512;9258;9802;10695,True;True;True;True;True;True;True;True,5124;5947;6357;8541;9393;10205;10206;10806;11780,11934;11935;13813;13814;14845;14846;20136;20137;22230;24088;24089;24090;24091;25507;27876;27877,13386;13387;15368;15369;16556;16557;22395;22396;24663;26696;26697;26698;26699;28310;28311;30890;30891,13386;15369;16556;22396;24663;26697;28310;30890,855,148,"hypothetical protein, conserved",,,,,-0.8744691179161412,-0.013479744345256364,-0.013430229895392404,6.902579390941748
Tb927.4.890,Tb927.4.890:mRNA-p1,Tb927.4.890:mRNA-p1,1,1,1,,1,1,1,1,1,0,1,0,1,0,7.8,7.8,7.8,12.363,115,115,4.0,,,,1.0,,,,,0.0091478,6.3344,By MS/MS,,7.8,0.0,134790,134790,0,22465.0,22465.0,0.0,38281,0.0,1,0,1,,,,1381,6701,True,7389,17277,19256,19256,,,small nuclear ribonucleoprotein sm d3,-0.10743022699999999,12.53022848,i,red,1.0,5.921997188817452,2.8169199082795306,5.129657673312688
Tb927.4.920,Tb927.4.920:mRNA-p1,Tb927.4.920:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,4.7,4.7,4.7,28.089000000000002,253,253,14.0,,,,,,,,1.0,0.0036027,6.9613,,By MS/MS,0.0,4.7,109270,0,109270,8405.2,0.0,8405.2,0,32938.0,0,1,1,,,,1382,5520,True,6008,13934,15498,15498,,,"TPR repeat, putative",0.19799116600000002,11.22520526,i,red,-1.0,-4.542935206343408,-2.5611448816008,5.0385009430766745
Tb927.5.1030,Tb927.5.1030:mRNA-p1,Tb927.5.1030:mRNA-p1,1,1,1,,1,1,1,1,0,1,0,1,0,1,8.7,8.7,8.7,19.07,173,173,14.0,,,,,,,,1.0,0.0,20.991,,By MS/MS,0.0,8.7,242360,0,242360,26929.0,0.0,26929.0,0,73060.0,0,1,1,,,,1383,9625,True,10609,25055,27796,27796,,,Iron-sulfur assembly protein 2,,,,,-1.0,-6.179528993109244,-3.569498592954503,5.384460943824492
Tb927.5.1080,Tb927.5.1080:mRNA-p1,Tb927.5.1080:mRNA-p1,2,2,2,,1,2,2,2,0,2,0,2,0,2,11.8,11.8,11.8,26.869,237,237,14.0,,,,,,,,2.0,0.0,11.972000000000001,,By MS/MS,0.0,11.8,345240,0,345240,31385.0,0.0,31385.0,0,104070.0,0,2,2,,,,1384,3894;10607,True;True,4236;11687,9922;27659,11136;30663,11136;30663,,,"RNA-binding protein, putative",0.001190579,14.69364469,i,red,-1.5849625007211563,-6.397614761746599,-4.043271903264079,5.53812110793795
Tb927.5.1090,Tb927.5.1090:mRNA-p1,Tb927.5.1090:mRNA-p1,12,12,12,,1,12,12,12,12,2,12,2,12,2,18.6,18.6,18.6,90.98299999999999,799,799,3.25,,14.0,,,,2.0,,,0.0,90.72,By MS/MS,By MS/MS,18.6,3.4,2531000,2383700,147220,55021.0,51820.0,3200.5,1886400,352300.0,20,5,25,,,,1385,43;4300;4914;5466;6845;6937;7600;7761;8558;10433;10943;11299,True;True;True;True;True;True;True;True;True;True;True;True,44;4671;5358;5952;7598;7700;8428;8600;9446;9447;11490;12045;12439,104;105;10802;12435;13824;17845;18057;19912;20318;22330;22331;27150;27151;28450;29345;29346,123;124;12120;13926;13927;15377;19916;19917;20147;20148;22161;22595;22596;24762;24763;24764;30133;30134;30135;31502;32522;32523;32524;32525;32526,124;12120;13927;15377;19916;20147;22161;22595;24762;30133;31502;32523,856,47,"threonyl-tRNA synthetase, putative",0.134512045,17.84943171,i,red,1.8073549220576042,3.8670446429294825,3.8271725329540787,6.403278417735239
Tb927.5.1100,Tb927.5.1100:mRNA-p1,Tb927.5.1100:mRNA-p1,8,8,8,,1,8,8,8,8,4,8,4,8,4,22.7,22.7,22.7,72.095,655,655,5.14,,10.0,4.0,1.0,,6.0,,,0.0,68.553,By MS/MS,By MS/MS,22.7,8.7,4247000,3533200,713810,169880.0,141330.0,28552.0,980890,2572200.0,15,9,24,,,,1386,467;508;1560;2045;5015;5492;6483;8456,True;True;True;True;True;True;True;True,487;488;537;1682;1683;2216;5473;5979;7057;7058;9336,1230;1231;1232;1373;1374;1375;1376;4011;4012;4013;5320;5321;5322;12756;13870;13871;16441;16442;16443;16444;22084,1462;1463;1464;1624;1625;1626;1627;4597;4598;4599;6002;6003;6004;6005;6006;14259;15428;18326;18327;18328;18329;18330;24498;24499,1464;1624;4598;6003;14259;15428;18328;24498,857;858,1;597,peroxisome targeting signal 1 receptor,1.679246904,16.18093829,ii,gray,0.6780719051126377,2.292333382983113,2.2720716138966845,6.628083283580674
Tb927.5.1130,Tb927.5.1130:mRNA-p1,Tb927.5.1130:mRNA-p1,8,8,8,,1,8,8,8,8,7,8,7,8,7,29.5,29.5,29.5,34.299,312,312,6.63,5.0,7.0,5.0,10.0,2.0,1.0,5.0,8.0,0.0,69.06,By MS/MS,By MS/MS,29.5,27.2,50801000,25042000,25759000,3907800.0,1926300.0,1981500.0,7004400,10143000.0,23,13,36,,,,1387,2504;2735;4563;4569;6257;7738;8115;10347,True;True;True;True;True;True;True;True,2732;2982;4961;4967;6802;8576;8972;11388,6523;6524;6525;6526;7075;7076;7077;7078;7079;7080;11505;11506;11507;11508;11509;11510;11521;11522;11523;11524;11525;11526;11527;11528;15820;15821;15822;15823;15824;15825;20255;20256;21100;21101;21102;21103;21104;21105;21106;26936;26937;26938;26939,7356;7357;7358;7359;7360;7361;7950;7951;7952;7953;12898;12899;12900;12901;12902;12903;12913;12914;17566;17567;17568;17569;17570;22540;22541;22542;23399;23400;23401;23402;23403;23404;23405;23406;23407;29917,7360;7953;12903;12913;17568;22541;23406;29917,,,"hypothetical protein, conserved",0.382026281,13.76000326,i,red,0.777607578663552,-0.04075270422668606,-0.04069108215108564,7.7058722613037505
Tb927.5.1160,Tb927.5.1160:mRNA-p1,Tb927.5.1160:mRNA-p1,7,7,7,,1,7,7,7,4,7,4,7,4,7,28.1,28.1,28.1,25.569000000000003,228,228,10.0,,,,6.0,,,,9.0,0.0,67.642,By MS/MS,By MS/MS,21.5,28.1,8459500,2766500,5693000,769050.0,251500.0,517550.0,1115700,1386100.0,6,10,16,,,,1388,705;1185;2146;3548;6230;7311;7312,True;True;True;True;True;True;True,758;1274;2329;3852;6771;8114;8115,1871;1872;3131;3132;5553;9060;15741;15742;15743;15744;19164;19165;19166;19167;19168,2193;2194;2195;3615;3616;3617;6260;10184;17500;17501;17502;17503;21344;21345;21346;21347;21348,2195;3616;6260;10184;17500;21345;21348,,,"Degradation arginine-rich protein for mis-folding, putative",1.485783453,14.29944765,ii,white,-0.6520766965796931,-1.0400301745904368,-1.0351868730289167,6.927344694757926
Tb927.5.1200,Tb927.5.1200:mRNA-p1,Tb927.5.1200:mRNA-p1,1,1,1,,1,1,1,1,1,0,1,0,1,0,8.1,8.1,8.1,32.566,309,309,4.0,,,,1.0,,,,,0.0026910999999999997,7.5536,By MS/MS,,8.1,0.0,135530,135530,0,15059.0,15059.0,0.0,38492,0.0,1,0,1,,,,1389,6197,True,6737,15676,17442,17442,,,exosome component CSL4,0.158468165,11.81517246,i,red,1.0,5.35659898007522,2.8237003638812253,5.132035438327499
Tb927.5.1210,Tb927.5.1210:mRNA-p1,Tb927.5.1210:mRNA-p1,10,10,10,,1,10,10,10,8,10,8,10,8,10,34.1,34.1,34.1,33.876,311,311,7.58,5.0,5.0,6.0,9.0,,,8.0,12.0,0.0,139.47,By MS/MS,By MS/MS,26.4,34.1,86825000,46069000,40756000,5107300.0,2709900.0,2397400.0,13656000,12100000.0,25,19,44,,,,1390,340;925;2474;3296;4463;5333;6622;6994;7728;9492,True;True;True;True;True;True;True;True;True;True,355;993;2697;3577;4848;5812;7265;7766;8565;10463,883;884;885;886;887;888;889;890;2480;2481;2482;2483;2484;2485;6454;6455;8417;8418;8419;8420;8421;8422;11198;13513;13514;13515;13516;13517;13518;16933;18234;18235;18236;18237;20202;20203;20204;20205;20206;20207;24718;24719;24720;24721;24722,1037;1038;1039;1040;1041;1042;1043;1044;1045;2886;2887;2888;2889;2890;2891;7282;7283;7284;9481;9482;9483;9484;9485;9486;12554;15053;15054;15055;15056;15057;18866;20343;20344;20345;20346;22469;22470;22471;22472;22473;22474;27425;27426;27427,1044;2891;7284;9484;12554;15055;18866;20345;22473;27426,859,255,"short-chain dehydrogenase, putative",3.368122736,18.1945978,iii,green,0.3785116232537299,0.17674283613976144,0.17669285960105724,7.9386447919828
