Gene_id,Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides DM-dig,Peptides DM-tx,Peptides TbGPI12-dig,Peptides TbGPI12-tx,Razor + unique peptides DM-dig,Razor + unique peptides DM-tx,Razor + unique peptides TbGPI12-dig,Razor + unique peptides TbGPI12-tx,Unique peptides DM-dig,Unique peptides DM-tx,Unique peptides TbGPI12-dig,Unique peptides TbGPI12-tx,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Fraction 2,Fraction 11,Fraction 12,Fraction 31,Fraction 32,Fraction 41,Fraction 42,Q-value,Score,Identification type DM-dig,Identification type DM-tx,Identification type TbGPI12-dig,Identification type TbGPI12-tx,Sequence coverage DM-dig [%],Sequence coverage DM-tx [%],Sequence coverage TbGPI12-dig [%],Sequence coverage TbGPI12-tx [%],Intensity,Intensity DM-dig,Intensity DM-tx,Intensity TbGPI12-dig,Intensity TbGPI12-tx,iBAQ,iBAQ DM-dig,iBAQ DM-tx,iBAQ TbGPI12-dig,iBAQ TbGPI12-tx,LFQ intensity DM-dig,LFQ intensity DM-tx,LFQ intensity TbGPI12-dig,LFQ intensity TbGPI12-tx,MS/MS count DM-dig,MS/MS count DM-tx,MS/MS count TbGPI12-dig,MS/MS count TbGPI12-tx,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Gene_desc,Log2 H/L,Log10 (Int H*L),Group,Glycosome status ,log2_ms_dig,log2_ms_tx,log10_int_dig,log10_int_tx,log2_ibaq_dig,log2_ibag_tx,log2_lfq_dig,log2_lfq_tx,log2_ibaq_tx,log2_int_dig,log2_int_tx
Tb927.3.4080,Tb927.3.4080:mRNA-p1;Tb927.3.4100:mRNA-p1;Tb927.3.4090:mRNA-p1;Tb927.3.4070:mRNA-p1;Tb927.3.4110:mRNA-p1,Tb927.3.4080:mRNA-p1;Tb927.3.4100:mRNA-p1;Tb927.3.4090:mRNA-p1;Tb927.3.4070:mRNA-p1;Tb927.3.4110:mRNA-p1,6;6;6;6;4,6;6;6;6;4,6;6;6;6;4,;;;;,5,6,6,6,6,0,0,0,6,0,0,0,6,0,0,0,8.6,8.6,8.6,64.13600000000001,583,583;585;595;595;595,1.7,3.0,7.0,,,,,,,0.0,38.641,By MS/MS,,,,8.6,0.0,0.0,0.0,1831600,1831600,0,0,0,122110.0,122110.0,0.0,0.0,0.0,568480.0,0,0,0.0,8,0,0,0,8,,,,776,1554;2538;3280;3281;4031;5601,True;True;True;True;True;True,1693;2757;3552;3553;4435;6137,3604;6068;7810;7811;7812;7813;7814;9740;13657;13658,4135;7146;9206;9207;9208;11510;11511;16279;16280,4135;7146;9206;9207;11510;16280,507,230,"Nodulin-like, putative",,,,,-3.1699250014423126,0.0,6.26283063485566,-inf,-7.957025556985243,0.0,-6.773981599559159,0.0,0.0,-6.89012828681633,0.0
Tb927.3.4190,Tb927.3.4190:mRNA-p1,Tb927.3.4190:mRNA-p1,7,7,7,,1,7,7,7,7,0,0,0,7,0,0,0,7,0,0,0,12.7,12.7,12.7,72.048,645,645,1.9,1.0,9.0,,,,,,,0.0,76.568,By MS/MS,,,,12.7,0.0,0.0,0.0,1911500,1911500,0,0,0,83107.0,83107.0,0.0,0.0,0.0,449300.0,0,0,0.0,15,0,0,0,15,,,,777,743;1605;2216;2581;4414;4789;5805,True;True;True;True;True;True;True,800;1748;1749;2407;2802;2803;4836;5240;6368,1742;3750;3751;5184;6200;6201;10634;10635;11500;14152,2018;4323;4324;6010;6011;7303;7304;7305;12555;12556;13624;13625;16880;16881;16882,2018;4323;6010;7305;12555;13625;16881,508,95,"endosomal integral membrane protein, putative",0.275708369,12.32665678,i,red,-4.0,0.0,6.281374302355047,-inf,-7.404608319273418,0.0,-6.438043629128211,0.0,0.0,-6.951220520020845,0.0
Tb927.3.4260,Tb927.3.4260:mRNA-p1,Tb927.3.4260:mRNA-p1,6,6,6,,1,6,6,6,1,6,0,0,1,6,0,0,1,6,0,0,26.9,26.9,26.9,41.306000000000004,368,368,35.3,1.0,,,,,,6.0,,0.0,42.236000000000004,By MS/MS,By MS/MS,,,1.9,26.9,0.0,0.0,696530,99777,596760,0,0,34827.0,4988.9,29838.0,0.0,0.0,0.0,523190,0,0.0,1,7,0,0,8,,,,778,464;1270;1926;3686;5008;5444,True;True;True;True;True;True,492;1381;2092;4054;5480;5966,1028;2987;2988;4483;8887;12062;13238,1171;3420;3421;5182;10494;14308;14309;15785;15786,1171;3420;5182;10494;14309;15785,,,"Acyl-coenzyme A thioesterase, putative",0.113854645,16.41160875,i,red,-1.0,-3.0,4.999030441845772,5.77579970527985,-3.4739516560941657,-5.723063646694295,0.0,0.0,-5.723063646694295,-2.888899205344723,-4.897229210801744
Tb927.3.4380,Tb927.3.4380:mRNA-p1,Tb927.3.4380:mRNA-p1,4,4,4,,1,4,4,4,4,0,0,1,4,0,0,1,4,0,0,1,11.9,11.9,11.9,53.558,479,479,8.0,,4.0,,,,1.0,,,0.0,32.205,By MS/MS,,,By MS/MS,11.9,0.0,0.0,3.3,300070,256030,0,0,44042,12503.0,10668.0,0.0,0.0,1835.1,60827.0,0,0,0.0,5,0,0,2,7,,,,779,3607;3653;4250;5848,True;True;True;True,3966;4019;4663;6414,8687;8821;8822;10184;14241,10224;10225;10410;10411;10412;12029;16979,10225;10411;12029;16979,,,"Tob55, putative",,,,,-2.584962500721156,1.584962500721156,5.408290856214617,4.643867032580406,-4.499616473201599,2.065970261344354,-3.655682901188451,0.0,2.065970261344354,-4.124380616330697,1.6440761873010001
Tb927.3.4390,Tb927.3.4390:mRNA-p1,Tb927.3.4390:mRNA-p1,4,4,4,,1,4,4,4,4,0,0,0,4,0,0,0,4,0,0,0,8.7,8.7,8.7,55.839,505,505,2.0,,4.0,,,,,,,0.0,27.009,By MS/MS,,,,8.7,0.0,0.0,0.0,383350,383350,0,0,0,12778.0,12778.0,0.0,0.0,0.0,91074.0,0,0,0.0,5,0,0,0,5,,,,780,2424;3099;5055;5746,True;True;True;True,2622;3359;5534;6297,5702;7381;12183;13989,6694;8699;14461;14462;16674,6694;8699;14462;16674,,,"dihydrolipoamide dehydrogenase, putative",-0.092646701,14.04953324,i,red,-2.584962500721156,0.0,5.583595467592254,-inf,-4.749419042774002,0.0,-4.199482127810316,0.0,0.0,-4.67899150607095,0.0
Tb927.3.4640,Tb927.3.4640:mRNA-p1,Tb927.3.4640:mRNA-p1,2,2,2,,1,2,2,2,0,2,0,0,0,2,0,0,0,2,0,0,8.3,8.3,8.3,30.378,278,278,41.0,,,,,,,3.0,,0.0,12.44,,By MS/MS,,,0.0,8.3,0.0,0.0,372260,0,372260,0,0,37226.0,0.0,37226.0,0.0,0.0,0.0,281940,0,0.0,0,3,0,0,3,,,,781,425;596,True;True,452;453;635,951;952;1405,1079;1080;1636,1079;1636,509,151,"VIT family, putative",1.3451034030000002,13.42550222,ii,red,0.0,-2.0,-inf,5.570846373009805,0.0,-6.036792682001114,0.0,0.0,-6.036792682001114,0.0,-4.245294027586602
Tb927.3.4680,Tb927.3.4680:mRNA-p1,Tb927.3.4680:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2.7,2.7,2.7,49.396,445,445,2.0,,1.0,,,,,,,0.0017256,6.8648,By MS/MS,,,,2.7,0.0,0.0,0.0,70198,70198,0,0,0,3052.1,3052.1,0.0,0.0,0.0,16678.0,0,0,0.0,3,0,0,0,3,,,,782,3418,True,3700,8099,9524;9525;9526,9525,,,"RAB GDP dissociation inhibitor alpha, putative",0.214344922,13.73986444,i,red,-2.0,0.0,4.846324738891385,-inf,-2.8451594754459815,0.0,-2.0639747826567487,0.0,0.0,-2.4614430475373896,0.0
Tb927.3.4780,Tb927.3.4780:mRNA-p1;Tb927.3.4740:mRNA-p1,Tb927.3.4780:mRNA-p1;Tb927.3.4740:mRNA-p1,2;2,2;2,2;2,;,2,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,5.2,5.2,5.2,45.763000000000005,424,424;424,2.0,,2.0,,,,,,,0.0,12.232999999999999,By MS/MS,,,,5.2,0.0,0.0,0.0,168850,168850,0,0,0,9380.6,9380.6,0.0,0.0,0.0,40115.0,0,0,0.0,3,0,0,0,3,,,,783,1142;3420,True;True,1241;3702,2660;8108,3083;9534;9535,3083;9534,,,"NAD-dependent glycerol-3-phosphate dehydrogenase N-terminus, putative",,,,,-2.0,0.0,5.22750106497143,-inf,-4.3228050243283365,0.0,-3.1130386017965477,0.0,0.0,-3.5658997915636217,0.0
Tb927.3.4820,Tb927.3.4820:mRNA-p1,Tb927.3.4820:mRNA-p1,3,3,3,,1,3,3,3,0,3,1,0,0,3,1,0,0,3,1,0,11.1,11.1,11.1,34.629,305,305,35.0,,,1.0,,,,4.0,,0.0,19.887999999999998,,By MS/MS,By MS/MS,,0.0,11.1,3.0,0.0,358870,0,320280,38591,0,35887.0,0.0,32028.0,3859.1,0.0,0.0,263470,0,0.0,0,4,1,0,5,,,,784,3021;4428;5798,True;True;True,3270;4850;4851;6360,7158;7159;10654;10655;14143,8441;8442;12576;12577;16867,8441;12576;16867,510,152,"acyltransferase, putative",1.291879992,13.71861407,ii,gray,1.0,-2.321928094887362,4.586486032493526,5.505529819835132,3.141014677125703,-5.823377749297622,0.0,0.0,-5.823377749297622,1.7982873920087699,-4.040610435424508
Tb927.3.4850,Tb927.3.4850:mRNA-p1,Tb927.3.4850:mRNA-p1,11,11,11,,1,11,11,11,3,9,2,0,3,9,2,0,3,9,2,0,49.4,49.4,49.4,28.605,267,267,28.1,3.0,,2.0,,,,9.0,,0.0,94.23200000000001,By MS/MS,By MS/MS,By MS/MS,,11.6,44.9,9.0,0.0,1429400,489220,737370,202780,0,89335.0,30576.0,46086.0,12674.0,0.0,651010.0,484670,0,0.0,4,13,2,0,19,,,,785,165;494;844;1746;1814;2232;2406;2437;2629;4102;5674,True;True;True;True;True;True;True;True;True;True;True,173;524;912;1895;1972;2424;2603;2639;2852;4508;6214,363;364;1104;1105;1973;4081;4256;5216;5659;5758;6313;9888;9889;13809,429;430;1265;1266;2288;4718;4719;4910;4911;6053;6054;6652;6764;7434;11679;11680;11681;11682;16457,429;1265;2288;4719;4911;6054;6652;6764;7434;11682;16457,,,"enoyl-CoA hydratase, mitochondrial precursor, putative",0.011356806,14.72874218,i,red,-0.7369655941662062,-3.807354922057604,5.8401060944567575,5.867685464298721,-1.2385238780049046,-6.340579855366687,-6.967879546732372,0.0,-6.340579855366687,-1.2090295517461456,-5.193205502941246
Tb927.3.4920,Tb927.3.4920:mRNA-p1,Tb927.3.4920:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2.6,2.6,2.6,42.736999999999995,378,378,2.0,,1.0,,,,,,,0.0071598999999999986,6.3369,By MS/MS,,,,2.6,0.0,0.0,0.0,45879,45879,0,0,0,2184.7,2184.7,0.0,0.0,0.0,10900.0,0,0,0.0,1,0,0,0,1,,,,786,178,True,188,389,454,454,,,"LETM1 and EF-hand domain-containing protein 1, putative",0.5400818239999999,13.93664029,i,red,-1.0,0.0,4.661613943248086,-inf,-2.440380211013324,0.0,-1.6225557478575983,0.0,0.0,-1.9804130713570656,0.0
Tb927.3.4950,Tb927.3.4950:mRNA-p1,Tb927.3.4950:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,2.2,2.2,2.2,55.3,499,499,2.0,,1.0,,,,,,,0.0025253,6.7806,By MS/MS,,,,2.2,0.0,0.0,0.0,42439,42439,0,0,0,1414.6,1414.6,0.0,0.0,0.0,10083.0,0,0,0.0,1,0,0,0,1,,,,787,1930,True,2096,4493,5190,5190,,,"hypothetical protein, conserved",0.13369503300000002,9.945197757999999,i,red,-1.0,0.0,4.627765141968263,-inf,-1.951231550592751,0.0,-1.5476253874593209,0.0,0.0,-1.8973044644319483,0.0
Tb927.3.4990,Tb927.3.4990:mRNA-p1,Tb927.3.4990:mRNA-p1,2,2,2,,1,2,2,2,2,1,1,0,2,1,1,0,2,1,1,0,5.0,5.0,5.0,36.431999999999995,339,339,9.67,2.0,2.0,1.0,,,,1.0,,0.0,11.981,By MS/MS,By MS/MS,By MS/MS,,5.0,2.7,2.7,0.0,260870,190490,53842,16542,0,13730.0,10026.0,2833.8,870.65,0.0,102950.0,0,0,0.0,3,1,1,0,5,,,,788,472;2463,True;True,501;2667,1045;1046;1047;1048;5830;5831,1189;1190;1191;1192;6868,1191;6868,,,"oxidoreductase, putative",,,,,-1.0,-1.0,5.316037477579307,4.7311211836979306,-2.9470839860755027,-2.566004453495041,-4.367227913213336,0.0,-2.566004453495041,-2.681766280959109,-1.847366277693029
Tb927.3.5010,Tb927.3.5010:mRNA-p1,Tb927.3.5010:mRNA-p1,3,3,3,,1,3,3,3,2,2,1,1,2,2,1,1,2,2,1,1,16.6,16.6,16.6,23.423000000000002,193,193,21.0,2.0,,1.0,,1.0,,2.0,,0.0,18.655,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.9,10.9,6.2,6.2,444880,185720,193080,24020,42051,44488.0,18572.0,19308.0,2402.0,4205.1,185720.0,0,0,0.0,2,2,1,1,6,,,,789,2306;3198;4116,True;True;True,2501;3469;4522,5410;7629;7630;7631;7632;9914,6335;9002;9003;9004;9005;11711,6335;9004;11711,,,"hypothetical protein, conserved",0.065892091,13.05812513,i,red,-0.5849625007211563,-0.5849625007211563,5.321681263668323,5.371309890891852,-2.719122224062191,-2.056243946444769,-5.186917356254903,0.0,-2.056243946444769,-2.3459797121296475,-1.7680755199523164
Tb927.3.5050,Tb927.3.5050:mRNA-p1,Tb927.3.5050:mRNA-p1,6,6,6,,1,6,6,6,3,3,0,4,3,3,0,4,3,3,0,4,21.4,21.4,21.4,41.856,374,374,30.4,,3.0,,,,5.0,4.0,3.0,0.0,42.00899999999999,By MS/MS,By MS/MS,,By MS/MS,10.4,10.2,0.0,15.2,1053600,346560,327130,0,379940,65852.0,21660.0,20446.0,0.0,23747.0,135010.0,359960,0,231950.0,4,5,0,4,13,,,,790,2229;2385;2400;3905;4289;4987,True;True;True;True;True;True,2421;2581;2597;4299;4704;5457,5206;5588;5589;5590;5591;5592;5593;5642;9469;9470;9471;10262;12005;12006;12007,6042;6043;6559;6560;6561;6562;6563;6564;6635;11204;11205;12114;14247;14248,6042;6561;6635;11205;12114;14248,511;512;513,43;276;281,60S ribosomal protein L4,-0.14720486900000002,18.05540566,i,red,-2.321928094887362,-0.2630344058337938,5.539778434945227,5.8494624111220075,-5.488626607982853,0.2104232993321426,-4.7416542113864475,3.5792912696817214,0.2104232993321426,-4.539400852225351,0.20391261773600716
Tb927.3.5060,Tb927.3.5060:mRNA-p1,Tb927.3.5060:mRNA-p1,3,3,3,,1,3,3,3,3,0,0,1,3,0,0,1,3,0,0,1,11.2,11.2,11.2,39.126,347,347,9.5,,3.0,,,,1.0,,,0.0,35.798,By MS/MS,,,By MS/MS,11.2,0.0,0.0,3.7,1136800,1103400,0,0,33432,66872.0,64905.0,0.0,0.0,1966.6,262140.0,0,0,0.0,5,0,0,1,6,,,,791,1683;2706;3286,True;True;True,1829;2938;3559,3924;6475;7820;7821,4528;4529;7619;7620;9215;9216,4528;7620;9215,,,"Ankyrin repeats (many copies)/Ankyrin repeats (3 copies), putative",0.01500861,14.84481256,i,red,-2.584962500721156,1.0,6.0427329796217215,4.52416235813557,-7.0503538141367725,2.142590098508272,-5.672533258498524,0.0,2.142590098508272,-6.166984521769418,1.3859476338393726
Tb927.3.5190,Tb927.3.5190:mRNA-p1,Tb927.3.5190:mRNA-p1,3,3,3,,1,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,10.9,10.9,10.9,41.093999999999994,358,358,2.0,,3.0,,,,,,,0.0,18.588,By MS/MS,,,,10.9,0.0,0.0,0.0,267470,267470,0,0,0,12737.0,12737.0,0.0,0.0,0.0,63546.0,0,0,0.0,3,0,0,0,3,,,,792,426;2982;3217,True;True;True,454;3228;3488,953;7045;7673,1081;8318;9063,1081;8318;9063,514,30,"hypothetical protein, conserved",,,,,-2.0,0.0,5.4272750777026655,-inf,-4.744955153991581,0.0,-3.713865957371508,0.0,0.0,-4.183902445809472,0.0
Tb927.3.5330,Tb927.3.5330:mRNA-p1,Tb927.3.5330:mRNA-p1,2,2,2,,1,2,2,2,0,2,0,0,0,2,0,0,0,2,0,0,12.7,12.7,12.7,31.232,275,275,41.0,,,,,,,2.0,,0.0,14.892000000000001,,By MS/MS,,,0.0,12.7,0.0,0.0,123380,0,123380,0,0,9490.9,0.0,9490.9,0.0,0.0,0.0,108170,0,0.0,0,3,0,0,3,,,,793,344;4912,True;True,362;5373,752;11859,846;847;14064,846;14064,,,centaurin beta 5,-0.019876196000000002,13.12564659,i,red,0.0,-2.0,-inf,5.091244765907961,0.0,-4.127926472403427,0.0,0.0,-4.127926472403427,0.0,-2.7979148126448883
Tb927.3.5340,Tb927.3.5340:mRNA-p1,Tb927.3.5340:mRNA-p1,9,9,9,,1,9,9,9,7,1,1,8,7,1,1,8,7,1,1,8,26.6,26.6,26.6,42.028,384,384,19.3,1.0,7.0,,1.0,,8.0,1.0,1.0,0.0,70.67699999999999,By MS/MS,By MS/MS,By MS/MS,By MS/MS,22.4,2.6,2.6,23.4,3626000,2474200,40803,45640,1065400,213300.0,145540.0,2400.2,2684.7,62668.0,784610.0,0,0,550110.0,8,1,1,10,20,,,,794,335;483;734;857;858;1277;2015;2884;2916,True;True;True;True;True;True;True;True;True,353;512;789;926;927;1389;2195;3126;3161,732;733;734;735;736;737;1067;1068;1728;1729;2004;2005;2006;3000;4725;6841;6842;6906;6907,827;828;829;830;1218;1219;2001;2002;2325;2326;2327;2328;2329;3437;5465;8083;8084;8163;8164;8165,829;1218;2001;2325;2329;3437;5465;8084;8164,,,"Hsc70-interacting protein (Hip), putative",0.25531944100000004,13.42604902,i,red,-2.1699250014423126,2.4594316186372973,6.401372965653315,6.043834831932531,-5.521990042036827,4.409486862319438,-7.235211834473078,4.75364556861991,4.409486862319438,-5.346032328068509,4.141891722659013
Tb927.3.5370,Tb927.3.5370:mRNA-p1,Tb927.3.5370:mRNA-p1,6,6,6,,1,6,6,6,4,6,0,3,4,6,0,3,4,6,0,3,22.7,22.7,22.7,34.254,313,313,23.6,4.0,3.0,,,1.0,3.0,7.0,,0.0,113.92,By MS/MS,By MS/MS,,By MS/MS,16.3,22.7,0.0,13.1,2558500,970920,1388300,0,199190,170560.0,64728.0,92556.0,0.0,13279.0,421440.0,1181800,0,392420.0,10,7,0,3,20,,,,795,122;346;577;2684;4150;4599,True;True;True;True;True;True,129;364;616;2911;4558;5035,276;756;757;758;759;760;1356;1357;1358;1359;6422;6423;6424;6425;6426;9983;11037;11038,336;850;851;852;853;854;855;856;857;1581;1582;1583;1584;7555;7556;7557;7558;7559;7560;11798;13036;13037,336;853;1584;7556;11798;13037,,,"hypothetical protein, conserved",-0.019663411000000002,15.29842088,i,red,-3.4594316186372973,-1.0,5.987183447220178,6.200710998242125,-7.046443883505488,-2.7488897501317155,-6.346791355724308,4.287655588962655,-2.7488897501317155,-5.985190015170668,-2.679701438628469
Tb927.3.5450,Tb927.3.5450:mRNA-p1,Tb927.3.5450:mRNA-p1,9,9,9,,1,9,9,9,4,2,2,9,4,2,2,9,4,2,2,9,13.3,13.3,13.3,95.977,899,899,25.0,,4.0,,2.0,,12.0,,2.0,0.0,71.96300000000001,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.1,3.3,3.3,13.3,3804500,851850,67459,85432,2799700,111900.0,25055.0,1984.1,2512.7,82345.0,129140.0,228090,168640,1869300.0,5,3,2,15,25,,,,796,1244;1854;2005;2951;3614;4340;4575;5405;5887,True;True;True;True;True;True;True;True;True,1354;2012;2184;3197;3978;4761;5009;5923;6455,2909;2910;4328;4329;4330;4331;4706;6974;6975;8745;8746;10431;10432;10993;10994;10995;10996;13147;14331;14332,3353;3354;4989;4990;4991;4992;5441;5442;8232;8233;10317;10318;10319;12317;12318;12981;12982;12983;12984;12985;12986;15679;17091;17092;17093,3354;4992;5441;8233;10317;12317;12982;15679;17092,,,Basal body protein,0.363657079,13.02794082,i,red,-1.0,2.0,5.971870276712879,6.457451777671948,-3.087268036023413,5.017585599898102,0.37176771217128735,6.480108259913,5.017585599898102,-3.102308985475604,4.99931524043769
Tb927.3.5500,Tb927.3.5500:mRNA-p1,Tb927.3.5500:mRNA-p1,13,13,13,,1,13,13,13,13,0,0,3,13,0,0,3,13,0,0,3,44.2,44.2,44.2,37.771,337,337,6.05,1.0,18.0,,,,3.0,,,0.0,105.04,By MS/MS,,,By MS/MS,44.2,0.0,0.0,10.1,9234000,9035300,0,0,198700,439710.0,430250.0,0.0,0.0,9461.9,1943700.0,0,0,167060.0,25,0,0,4,29,,,,797,710;981;1297;1600;1716;2187;2233;2349;3172;5484;5549;5710;5711,True;True;True;True;True;True;True;True;True;True;True;True;True,763;1067;1416;1740;1741;1863;2378;2425;2544;3441;6012;6081;6082;6255;6256,1663;2318;2319;3056;3740;3741;3742;3998;5128;5129;5217;5512;7578;7579;13346;13529;13530;13531;13532;13902;13903;13904,1924;2673;2674;3492;3493;4313;4314;4315;4624;5948;5949;6055;6056;6057;6058;6476;8941;8942;8943;8944;15910;16132;16133;16134;16135;16136;16137;16575;16576,1924;2673;3492;4313;4624;5949;6057;6476;8941;15910;16132;16575;16576,515;516;517;518,167;174;323;336,"DNA-directed RNA polymerase II subunit 3, putative",,,,,-4.700439718141092,2.321928094887362,6.955942577060931,5.298197867109815,-9.769855260169068,4.123764371724393,-8.538248300930118,3.1519801008844275,4.123764371724393,-9.18286624995705,3.404536072941035
Tb927.3.5570,Tb927.3.5570:mRNA-p1,Tb927.3.5570:mRNA-p1,1,1,1,,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,3.8,3.8,3.8,29.241999999999997,260,260,1.0,1.0,,,,,,,,0.0086751,6.2843,By MS/MS,,,,3.8,0.0,0.0,0.0,67227,67227,0,0,0,4481.8,4481.8,0.0,0.0,0.0,67227.0,0,0,0.0,1,0,0,0,1,,,,798,1373,True,1499,3195,3660,3660,,,"syntaxin, putative",,,,,-1.0,0.0,4.827543731327372,-inf,-3.3339249015304477,0.0,-3.789072607832166,0.0,0.0,-2.4105838741610652,0.0
Tb927.3.5610,Tb927.3.5610:mRNA-p1,Tb927.3.5610:mRNA-p1,4,4,4,,1,4,4,4,3,0,0,1,3,0,0,1,3,0,0,1,9.3,9.3,9.3,54.986000000000004,473,473,9.5,,3.0,,,,1.0,,,0.0,25.694000000000003,By MS/MS,,,By MS/MS,5.5,0.0,0.0,3.8,467430,420890,0,0,46537,17978.0,16188.0,0.0,0.0,1789.9,99994.0,0,0,0.0,3,0,0,1,4,,,,799,735;1617;1647;2857,True;True;True;True,790;1761;1791;3098,1730;3778;3839;6795,2003;4349;4421;8025,2003;4349;4421;8025,,,"ribosomal protein L3 mitochondrial, putative",0.16939789800000002,12.25021353,i,red,-2.0,1.0,5.624168607391142,4.6677983831312035,-5.079338847349681,2.0386653547254756,-4.327262554678741,0.0,2.0386653547254756,-4.80874055969398,1.6986122496936453
Tb927.3.5630,Tb927.3.5630:mRNA-p1,Tb927.3.5630:mRNA-p1,2,2,2,,1,2,2,2,2,1,0,0,2,1,0,0,2,1,0,0,6.4,6.4,6.4,33.883,311,311,21.0,2.0,,,,,,2.0,,0.0,12.937999999999999,By MS/MS,By MS/MS,,,6.4,4.2,0.0,0.0,158010,84772,73238,0,0,8316.3,4461.7,3854.6,0.0,0.0,84772.0,0,0,0.0,2,3,0,0,5,,,,800,99;3037,True;True,104;3289;3290,219;7213;7214;7215,270;8520;8521;8522;8523,270;8520,519,51,"3,2-trans-enoyl-CoA isomerase, mitochondrial precursor, putative",-0.134002027,11.03782699,i,red,-1.5849625007211563,-2.0,4.928252429455735,4.864736475978874,-3.3280845523116067,-2.9438408639287132,-4.101856472230998,0.0,-2.9438408639287132,-2.6878499330725054,-2.1809377294317067
Tb927.3.740,Tb927.3.740:mRNA-p1,Tb927.3.740:mRNA-p1,3,3,3,,1,3,3,3,0,3,0,0,0,3,0,0,0,3,0,0,27.2,27.2,27.2,25.529,246,246,41.0,,,,,,,3.0,,0.0,22.631999999999998,,By MS/MS,,,0.0,27.2,0.0,0.0,256090,0,256090,0,0,32012.0,0.0,32012.0,0.0,0.0,0.0,224520,0,0.0,0,6,0,0,6,,,,801,936;2268;5837,True;True;True,1017;2461;6403,2188;5308;14218,2539;2540;2541;6204;6205;16955,2540;6205;16955,,,"ZFP family member, putative",,,,,0.0,-2.807354922057604,-inf,5.408392620133361,0.0,-5.82266958642753,0.0,0.0,-5.82266958642753,0.0,-3.7397357397736313
Tb927.3.750,Tb927.3.750:mRNA-p1,Tb927.3.750:mRNA-p1,7,7,7,,1,7,7,7,3,7,0,0,3,7,0,0,3,7,0,0,29.0,29.0,29.0,37.79,334,334,31.0,3.0,,,,,,9.0,,0.0,49.57,By MS/MS,By MS/MS,,,13.2,29.0,0.0,0.0,1711600,205080,1506500,0,0,95090.0,11393.0,83697.0,0.0,0.0,274990.0,1201500,0,0.0,3,13,0,0,16,,,,802,1323;2358;3394;3670;5067;5383;5465,True;True;True;True;True;True;True,1445;2554;3674;4037;5548;5549;5898;5991,3096;5528;5529;8046;8047;8855;12203;12204;13074;13293;13294;13295,3540;6496;6497;9467;9468;10452;14485;14486;14487;14488;14489;15589;15845;15846;15847;15848,3540;6497;9468;10452;14486;15589;15848,520,150,"SET domain containing protein, putative",0.357913935,13.75078852,i,red,-2.0,-3.807354922057604,5.311923308768361,6.177969136009376,-4.590410310450815,-7.193405230478816,-5.740252520326706,0.0,-7.193405230478816,-3.824660563664693,-6.203671406010956
Tb927.3.760,Tb927.3.760:mRNA-p1,Tb927.3.760:mRNA-p1,2,2,2,,1,2,2,2,2,0,0,0,2,0,0,0,2,0,0,0,4.2,4.2,4.2,60.033,550,550,2.0,,2.0,,,,,,,0.0,12.529000000000002,By MS/MS,,,,4.2,0.0,0.0,0.0,66878,66878,0,0,0,3519.9,3519.9,0.0,0.0,0.0,15889.0,0,0,0.0,2,0,0,0,2,,,,803,2468;3189,True;True,2672;3460,5844;7616,6881;8989,6881;8989,,,"hypothetical protein, conserved",,,,,-1.5849625007211563,0.0,4.825283276961592,-inf,-3.023959382946435,0.0,-2.011089010087563,0.0,0.0,-2.404490097810451,0.0
Tb927.3.780,Tb927.3.780:mRNA-p1,Tb927.3.780:mRNA-p1,3,3,3,,1,3,3,3,3,0,0,0,3,0,0,0,3,0,0,0,13.9,13.9,13.9,25.463,237,237,1.0,4.0,,,,,,,,0.0,19.518,By MS/MS,,,,13.9,0.0,0.0,0.0,224420,224420,0,0,0,16030.0,16030.0,0.0,0.0,0.0,173690.0,0,0,0.0,4,0,0,0,4,,,,804,536;1284;5168,True;True;True,569;1400;1401;5658,1225;3026;3027;12489,1414;3461;3462;14913,1414;3461;14913,521,229,proteasome alpha 7 subunit,0.317188278,14.19029359,i,red,-2.321928094887362,0.0,5.351061558032383,-inf,-5.0656090530514115,0.0,-5.09304339849641,0.0,0.0,-3.9458735279386032,0.0
